"name","status","canonical","replacement","since","notes"
"filter_eye_signal","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 061-pupil-advanced-representations-0-8.R. Lifecycle status does not establish construct validity."
"filter_gaze","core","filter_gaze",,"0.9.0.9000","Curated module-level core classification; source: 009-preprocessing.R. Lifecycle status does not establish construct validity."
"filter_pupil","core","filter_pupil",,"0.9.0.9000","Curated module-level core classification; source: 009-preprocessing.R. Lifecycle status does not establish construct validity."
"filter_pupil_signal","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 061-pupil-advanced-representations-0-8.R. Lifecycle status does not establish construct validity."
"find_process_measures","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 074-process-registry-reliability-0-9.R. Lifecycle status does not establish construct validity."
"fingerprint_eye_dataset","core","fingerprint_eye_dataset",,"0.9.0.9000","Curated module-level core classification; source: 017-format-validation.R. Lifecycle status does not establish construct validity."
"fingerprint_validation_case","workflow","fingerprint_validation_case",,"0.9.0.9000","Curated module-level workflow classification; source: 025-vendor-corpus.R. Lifecycle status does not establish construct validity."
"fit_accuracy_rt","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 013-models.R. Lifecycle status does not establish construct validity."
"fit_aoi_compositional_model","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 032-compositional-aoi.R. Lifecycle status does not establish construct validity."
"fit_aoi_growth_curve","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 060-process-window-representations-0-8.R. Lifecycle status does not establish construct validity."
"fit_brms_adapter","workflow","fit_brms_adapter",,"0.9.0.9000","Curated module-level workflow classification; source: 028-api-storage-adapters.R. Lifecycle status does not establish construct validity."
"fit_censored_normal_process_irt","experimental",,,"0.9.0.9000","Curated module-level experimental classification; source: 054-additional-process-measurement-0-7.R. Lifecycle status does not establish construct validity."
"fit_changepoint_multimodal_irt","experimental",,,"0.9.0.9000","Curated module-level experimental classification; source: 050-process-irt-models-0-7.R. Lifecycle status does not establish construct validity."
"fit_changepoint_rt_irt","experimental",,,"0.9.0.9000","Curated module-level experimental classification; source: 050-process-irt-models-0-7.R. Lifecycle status does not establish construct validity."
"fit_cognitive_diagnosis_process","experimental",,,"0.9.0.9000","Curated module-level experimental classification; source: 051-advanced-process-irt-0-7.R. Lifecycle status does not establish construct validity."
"fit_continuous_time_irt","experimental",,,"0.9.0.9000","Curated module-level experimental classification; source: 051-advanced-process-irt-0-7.R. Lifecycle status does not establish construct validity."
"fit_crossclassified_process_irt","experimental",,,"0.9.0.9000","Curated module-level experimental classification; source: 051-advanced-process-irt-0-7.R. Lifecycle status does not establish construct validity."
"fit_crossclassified_process_irt_mhrm","gated",,,"0.9.0.9000","Curated module-level gated classification; source: 065-frontier-gates-0-8.R. Lifecycle status does not establish construct validity."
"fit_device_linking","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 036-device-linking.R. Lifecycle status does not establish construct validity."
"fit_dif","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 013-models.R. Lifecycle status does not establish construct validity."
"fit_diffirt_adapter","experimental",,,"0.9.0.9000","Function-level explicit experimental contract overrides module policy; source: 020-interoperability-storage.R. Lifecycle status does not establish construct validity."
"fit_diffirt_engine_adapter","workflow","fit_diffirt_engine_adapter",,"0.9.0.9000","Curated module-level workflow classification; source: 028-api-storage-adapters.R. Lifecycle status does not establish construct validity."
"fit_dynamic_aoi_model","experimental",,,"0.9.0.9000","Function-level explicit experimental contract overrides module policy; source: 013-models.R. Lifecycle status does not establish construct validity."
"fit_dynamic_gpirt","experimental",,,"0.9.0.9000","Curated module-level experimental classification; source: 051-advanced-process-irt-0-7.R. Lifecycle status does not establish construct validity."
"fit_dynamic_irtree","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 024-dynamic-irtree-engine.R. Lifecycle status does not establish construct validity."
"fit_dynamic_irtree_stan","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 024-dynamic-irtree-engine.R. Lifecycle status does not establish construct validity."
"fit_event_time_irt","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 055-requested-api-completion-0-7.R. Lifecycle status does not establish construct validity."
"fit_explanatory_irt","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 013-models.R. Lifecycle status does not establish construct validity."
"fit_external_engine","workflow","fit_external_engine",,"0.9.0.9000","Curated module-level workflow classification; source: 028-api-storage-adapters.R. Lifecycle status does not establish construct validity."
"fit_eyeprocess_erm","gated",,,"0.9.0.9000","Curated module-level gated classification; source: 088-irt-engine-adapters-0-9.R. Lifecycle status does not establish construct validity."
"fit_eyeprocess_gdina","gated",,,"0.9.0.9000","Curated module-level gated classification; source: 088-irt-engine-adapters-0-9.R. Lifecycle status does not establish construct validity."
"fit_eyeprocess_lnirt","gated",,,"0.9.0.9000","Curated module-level gated classification; source: 088-irt-engine-adapters-0-9.R. Lifecycle status does not establish construct validity."
"fit_eyeprocess_mirt","gated",,,"0.9.0.9000","Curated module-level gated classification; source: 088-irt-engine-adapters-0-9.R. Lifecycle status does not establish construct validity."
"fit_eyeprocess_tam","gated",,,"0.9.0.9000","Curated module-level gated classification; source: 088-irt-engine-adapters-0-9.R. Lifecycle status does not establish construct validity."
"fit_eyetrackingr_adapter","workflow","fit_eyetrackingr_adapter",,"0.9.0.9000","Curated module-level workflow classification; source: 028-api-storage-adapters.R. Lifecycle status does not establish construct validity."
"fit_fixation_point_process","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 040-fixation-point-process.R. Lifecycle status does not establish construct validity."
"fit_flow_mirt","gated",,,"0.9.0.9000","Function-level explicit gated contract overrides module policy; source: 051-advanced-process-irt-0-7.R. Lifecycle status does not establish construct validity."
"fit_functional_pupil_stan","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 026-functional-pupil-engine.R. Lifecycle status does not establish construct validity."
"fit_gaze_anchored_3pl_audit","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 068-bayesian-3pl-process-diagnostics-0-8.R. Lifecycle status does not establish construct validity."
"fit_gaze_diffusion_irt","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 027-strategy-diffusion-engines.R. Lifecycle status does not establish construct validity."
"fit_gaze_diffusion_stan","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 027-strategy-diffusion-engines.R. Lifecycle status does not establish construct validity."
"fit_gaze_informed_irt","experimental",,,"0.9.0.9000","Curated module-level experimental classification; source: 016-advanced-experimental.R. Lifecycle status does not establish construct validity."
"fit_gaze_informed_missingness_irt","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 055-requested-api-completion-0-7.R. Lifecycle status does not establish construct validity."
"fit_gaze_weighted_choice","experimental",,,"0.9.0.9000","Curated module-level experimental classification; source: 016-advanced-experimental.R. Lifecycle status does not establish construct validity."
"fit_gdina_adapter","experimental",,,"0.9.0.9000","Function-level explicit experimental contract overrides module policy; source: 028-api-storage-adapters.R. Lifecycle status does not establish construct validity."
"fit_gpirt","gated",,,"0.9.0.9000","Function-level explicit gated contract overrides module policy; source: 051-advanced-process-irt-0-7.R. Lifecycle status does not establish construct validity."
"fit_irt","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 013-models.R. Lifecycle status does not establish construct validity."
"fit_irt_model","experimental",,,"0.9.0.9000","Curated module-level experimental classification; source: 049-multimodal-irt-registry.R. Lifecycle status does not establish construct validity."
"fit_item_parameter_seed_model","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 062-context-process-structure-0-8.R. Lifecycle status does not establish construct validity."
"fit_joint_functional_pupil_irt","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 026-functional-pupil-engine.R. Lifecycle status does not establish construct validity."
"fit_joint_gaze_rt_irt","advanced",,,"0.9.0.9000","Model-registry `reference` status conservatively mapped to lifecycle `advanced`; source: 050-process-irt-models-0-7.R. Lifecycle status describes software-interface maturity and does not establish construct validity."
"fit_joint_graded_rt_process_irt","experimental",,,"0.9.0.9000","Curated module-level experimental classification; source: 050-process-irt-models-0-7.R. Lifecycle status does not establish construct validity."
"fit_joint_process_model","experimental",,,"0.9.0.9000","Function-level explicit experimental contract overrides module policy; source: 013-models.R. Lifecycle status does not establish construct validity."
