r_name,python_name,source_file,rd_help,r_signature,arg_count,uses_dots,s3_generic_or_method,related_tests,related_articles,lifecycle_status,plot_candidate,python_module,python_test_file,p0_discovered,p1_api,p2_structural,p3_semantic,p4_numerical,p5_algorithmic,p6_plot,p7_docs_examples,blocker
write_vendor_registry,write_vendor_registry,R/025-vendor-corpus.R,man/write_vendor_registry.Rd,"(x, corpus_path)",2,False,False,,,review-gated,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
aoi_balance_coordinates,aoi_balance_coordinates,R/032-compositional-aoi.R,man/032-compositional-aoi.Rd,"(x, balances)",2,False,False,,,experimental,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
apply_device_linking,apply_device_linking,R/036-device-linking.R,man/036-device-linking.Rd,"(x, linking_model, metric = NULL, device_col = NULL, output_col = NULL)",5,False,False,tests/testthat/test-device-linking.R,,experimental,False,src/eyeprocesspy/measurement_intelligence.py,tests/test_measurement_intelligence.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
apply_offline_recalibration,apply_offline_recalibration,R/034-calibration-recalibration.R,man/034-calibration-recalibration.Rd,"(x, model, x_col = NULL, y_col = NULL, suffix = ""_recalibrated"")",5,False,False,tests/testthat/test-calibration-recalibration.R,vignettes/uncertainty-calibration.Rmd,review-gated,False,src/eyeprocesspy/measurement_quality_legacy.py,tests/test_reconstructed_measurement_process.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,R oracle pending
assign_aois_probabilistic,assign_aois_probabilistic,R/031-probabilistic-aoi.R,man/031-probabilistic-aoi.Rd,"(
    x,
    aois,
    error_model = c(""empirical"", ""gaussian"", ""ellipse""),
    accuracy = NULL,
    precision = NULL,
    x_col = NULL,
    y_col = NULL,
    id_cols = NULL)",8,False,False,tests/testthat/test-probabilistic-aoi.R,vignettes/probabilistic-aoi-compositions.Rmd,experimental,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
audit_aoi_separation,audit_aoi_separation,R/031-probabilistic-aoi.R,man/031-probabilistic-aoi.Rd,"(x = NULL, aois = NULL)",2,False,False,tests/testthat/test-probabilistic-aoi.R,vignettes/probabilistic-aoi-compositions.Rmd,experimental,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
audit_bank_decision_stability,audit_bank_decision_stability,R/043-item-bank-optimization.R,man/043-item-bank-optimization.Rd,"(x, draws = 1000, noise_sd = 0.1, seed = 20260807)",4,False,False,tests/testthat/test-item-bank-optimization.R,vignettes/item-bank-fairness-norms.Rmd,experimental,False,src/eyeprocesspy/measurement_intelligence.py,tests/test_measurement_intelligence.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
audit_device_equivalence,audit_device_equivalence,R/036-device-linking.R,man/036-device-linking.Rd,"(x, equivalence_margin, by = c(""metric"", ""task"", ""aoi""))",3,False,False,tests/testthat/test-device-linking.R,vignettes/reliability-device-transportability.Rmd,experimental,False,src/eyeprocesspy/measurement_intelligence.py,tests/test_measurement_intelligence.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
audit_evidence_dependencies,audit_evidence_dependencies,R/046-evidence-provenance-graph.R,man/046-evidence-provenance-graph.Rd,(graph),1,False,False,tests/testthat/test-evidence-provenance.R,vignettes/evidence-decision-provenance.Rmd,experimental,False,src/eyeprocesspy/evidence_graph.py,tests/test_reconstructed_measurement_process.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,R oracle pending
audit_fairness_transportability,audit_fairness_transportability,R/044-process-dif-fairness.R,man/044-process-dif-fairness.Rd,"(x, context = ""device"", effect = ""process_dif"", item = ""item_id"")",4,False,False,tests/testthat/test-process-dif.R,,review-gated,False,src/eyeprocesspy/measurement_intelligence.py,tests/test_measurement_intelligence.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
audit_norm_transportability,audit_norm_transportability,R/045-process-norms.R,man/045-process-norms.Rd,"(model, new_sample)",2,False,False,tests/testthat/test-process-norms.R,vignettes/item-bank-fairness-norms.Rmd,experimental,False,src/eyeprocesspy/measurement_intelligence.py,tests/test_measurement_intelligence.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
audit_process_reliability,audit_process_reliability,R/035-process-reliability.R,man/035-process-reliability.Rd,"(x, metrics, method = c(""icc"", ""gtheory"", ""split_half"", ""bootstrap""), person_col = ""person_id"", item_col = ""item_id"", draws = 250)",6,False,False,tests/testthat/test-process-reliability.R,vignettes/reliability-device-transportability.Rmd,experimental,False,src/eyeprocesspy/measurement_quality_legacy.py,tests/test_reconstructed_measurement_process.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,R oracle pending
audit_pupil_registration,audit_pupil_registration,R/037-pupil-registration.R,man/037-pupil-registration.Rd,(x),1,False,False,,vignettes/pupil-registration-missingness.Rmd,experimental,False,src/eyeprocesspy/pupil_missingness.py,tests/test_reconstructed_measurement_process.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,R oracle pending
audit_recalibration,audit_recalibration,R/034-calibration-recalibration.R,man/034-calibration-recalibration.Rd,"(before, after, minimum_improvement = NULL)",3,False,False,tests/testthat/test-calibration-recalibration.R,vignettes/uncertainty-calibration.Rmd,review-gated,False,src/eyeprocesspy/measurement_quality_legacy.py,tests/test_reconstructed_measurement_process.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,R oracle pending
autoplot_eyeprocess,autoplot_eyeprocess,R/030-measurement-intelligence-utils.R,man/030-measurement-intelligence-utils.Rd,"(object, ...)",2,True,False,,,experimental,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
bootstrap_representative_scanpath,bootstrap_representative_scanpath,R/041-representative-scanpaths.R,man/041-representative-scanpaths.Rd,"(x, draws = 250, seed = 20260807)",3,False,False,tests/testthat/test-representative-scanpaths.R,,experimental,False,src/eyeprocesspy/process_dynamics.py,tests/test_reconstructed_measurement_process.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,R oracle pending
build_evidence_graph,build_evidence_graph,R/046-evidence-provenance-graph.R,man/046-evidence-provenance-graph.Rd,"(raw_data, transformations = NULL, metrics = NULL, models = NULL, diagnostics = NULL, decisions = NULL, edges = NULL)",7,False,False,tests/testthat/test-evidence-provenance.R,vignettes/evidence-decision-provenance.Rmd,experimental,False,src/eyeprocesspy/evidence_graph.py,tests/test_reconstructed_measurement_process.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,R oracle pending
compare_aoi_compositions,compare_aoi_compositions,R/032-compositional-aoi.R,man/032-compositional-aoi.Rd,"(
    x,
    group,
    method = c(""permanova"", ""compositional_manova""),
    permutations = 499,
    seed = 20260807)",5,False,False,tests/testthat/test-compositional-aoi.R,vignettes/probabilistic-aoi-compositions.Rmd,experimental,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
compare_decision_provenance,compare_decision_provenance,R/046-evidence-provenance-graph.R,man/046-evidence-provenance-graph.Rd,"(graph_a, graph_b)",2,False,False,tests/testthat/test-evidence-provenance.R,vignettes/evidence-decision-provenance.Rmd,experimental,False,src/eyeprocesspy/evidence_graph.py,tests/test_reconstructed_measurement_process.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,R oracle pending
compare_episode_structure,compare_episode_structure,R/042-process-episodes.R,man/042-process-episodes.Rd,"(x, group)",2,False,False,tests/testthat/test-process-episodes.R,,experimental,False,src/eyeprocesspy/process_dynamics.py,tests/test_reconstructed_measurement_process.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,R oracle pending
compare_scanpath_distributions,compare_scanpath_distributions,R/041-representative-scanpaths.R,man/041-representative-scanpaths.Rd,"(x, group, distance = c(""multimatch"", ""edit"", ""transport""), permutations = 499)",4,False,False,tests/testthat/test-representative-scanpaths.R,vignettes/scanpaths-and-cognitive-episodes.Rmd,experimental,False,src/eyeprocesspy/process_dynamics.py,tests/test_reconstructed_measurement_process.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,R oracle pending
compare_uncertainty_budgets,compare_uncertainty_budgets,R/033-process-uncertainty.R,man/033-process-uncertainty.Rd,(...),1,True,False,tests/testthat/test-process-uncertainty.R,,experimental,False,src/eyeprocesspy/measurement_quality_legacy.py,tests/test_reconstructed_measurement_process.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,R oracle pending
cross_recurrence,cross_recurrence,R/039-recurrence-analysis.R,man/039-recurrence-analysis.Rd,"(x, y, channels = c(""gaze_pupil"", ""gaze_eda"", ""pupil_eda""), radius = NULL)",4,False,False,tests/testthat/test-recurrence-analysis.R,vignettes/temporal-spatial-process-science.Rmd,experimental,False,src/eyeprocesspy/process_dynamics.py,tests/test_reconstructed_measurement_process.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,R oracle pending
crossmodal_recurrence_model,crossmodal_recurrence_model,R/047-measurement-intelligence-adapters.R,man/047-measurement-intelligence-adapters.Rd,"(
    x,
    y,
    outcome = NULL,
    channels = c(""gaze_pupil"", ""gaze_eda"", ""pupil_eda""),
    radius = NULL,
    covariates = NULL)",6,False,False,tests/testthat/test-measurement-intelligence-adapters.R,,experimental,False,src/eyeprocesspy/evidence_graph.py,tests/test_reconstructed_measurement_process.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,R oracle pending
decompose_dif_evidence,decompose_dif_evidence,R/044-process-dif-fairness.R,man/044-process-dif-fairness.Rd,"(psychometric, process = NULL, design_features = NULL)",3,False,False,tests/testthat/test-process-dif.R,,review-gated,False,src/eyeprocesspy/measurement_intelligence.py,tests/test_measurement_intelligence.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
decompose_pupil_phase_amplitude,decompose_pupil_phase_amplitude,R/037-pupil-registration.R,man/037-pupil-registration.Rd,"(x, components = 3)",2,False,False,tests/testthat/test-pupil-registration.R,vignettes/pupil-registration-missingness.Rmd,experimental,False,src/eyeprocesspy/pupil_missingness.py,tests/test_reconstructed_measurement_process.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,R oracle pending
derive_aoi_composition,derive_aoi_composition,R/032-compositional-aoi.R,man/032-compositional-aoi.Rd,"(
    x,
    aois,
    denominator = c(""total_aoi_dwell"", ""trial_duration""),
    zero_method = c(""multiplicative"", ""bayesian""),
    id_cols = NULL,
    aoi_col = ""aoi"",
    value_col = ""dwell_ms"",
    trial_duration_col = NULL)",8,False,False,tests/testthat/test-compositional-aoi.R,vignettes/probabilistic-aoi-compositions.Rmd,experimental,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
design_process_dstudy,design_process_dstudy,R/035-process-reliability.R,man/035-process-reliability.Rd,"(gstudy, persons = NULL, items = seq(5, 50, 5), sessions = 1:5, devices = 1)",5,False,False,tests/testthat/test-process-reliability.R,vignettes/reliability-device-transportability.Rmd,experimental,False,src/eyeprocesspy/measurement_quality_legacy.py,tests/test_reconstructed_measurement_process.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,R oracle pending
detect_calibration_drift,detect_calibration_drift,R/034-calibration-recalibration.R,man/034-calibration-recalibration.Rd,"(
    x,
    references = NULL,
    window = ""30 sec"",
    method = c(""targets"", ""known_aois"", ""fixation_density""),
    x_col = NULL,
    y_col = NULL,
    time_col = NULL)",7,False,False,tests/testthat/test-calibration-recalibration.R,vignettes/uncertainty-calibration.Rmd,review-gated,False,src/eyeprocesspy/measurement_quality_legacy.py,tests/test_reconstructed_measurement_process.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,R oracle pending
detect_process_changepoints,detect_process_changepoints,R/042-process-episodes.R,man/042-process-episodes.Rd,"(x, channels = c(""gaze_velocity"", ""aoi"", ""pupil"", ""eda""), time_col = NULL, window = 10, threshold_quantile = 0.9, min_segment = 5)",6,False,False,tests/testthat/test-process-episodes.R,vignettes/scanpaths-and-cognitive-episodes.Rmd,experimental,False,src/eyeprocesspy/process_dynamics.py,tests/test_reconstructed_measurement_process.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,R oracle pending
